lemma	PoS	sentiment	weight
beschuss	N	-0.8973370174923474	5.823034535803194
beschuß	N	-0.9215755355455246	12.389833437207507
beschwatzen	V	-0.7773991727760695	7.9662329971190555
beschwerde	N	-1.2780002359513063	7.9662329971190555
beschwerdebuch	N	-0.7773991727760695	7.9662329971190555
beschweren	V	-0.4995571363443161	7.960283928821655
beschwerlich	AJ	-0.7773991727760695	7.9662329971190555
beschwernis	N	-0.7773991727760695	7.9662329971190555
beschwert	AJ	-0.7773991727760695	7.9662329971190555
beschwichtigen	V	0.7881182673457701	14.527082830225968
beschwichtigend	AJ	0.7773991727760695	7.9662329971190555
beschwichtigung	N	-0.17239482259854425	14.527082830225968
beschwindeln	V	-0.7773991727760695	7.9662329971190555
beschwingt	AJ	0.628135912244643	5.823034535803194
beschwipst	AJ	-0.628135912244643	5.823034535803194
beschworen	AJ	0.628135912244643	5.823034535803194
beschwören	V	0.628135912244643	5.823034535803194
beschädigen	V	-0.5228183945255558	7.9662329971190555
beschädigt	AJ	-0.628135912244643	5.823034535803194
beschädigung	N	-0.8294528296993287	14.527082830225968
beschäftigen	V	-0.4259996526503568	7.9662329971190555
beschäftigungsabbau	N	-0.8973370174923474	5.823034535803194
beschäftigungssicherung	N	0.8973370174923474	5.823034535803194
beschäftigungstherapie	N	-0.4486685087461737	5.823034535803194
beschämen	V	-0.7773991727760695	7.9662329971190555
beschämend	AJ	-0.9215755355455246	12.389833437207507
beschämt	AJ	-0.8973370174923474	5.823034535803194
beschämt	V	-0.7773991727760695	7.9662329971190555
beschämung	N	-0.7885435690376905	14.527082830225968
beschönigen	V	-0.8973370174923474	5.823034535803194
beschützend	AJ	0.7773991727760695	7.9662329971190555
beschützer	N	0.7773991727760695	7.9662329971190555
beschützerisch	V	0.7773991727760695	7.9662329971190555
beseelen	V	0.628135912244643	5.823034535803194
beseelt	AJ	0.8973370174923474	5.823034535803194
beseitigen	V	-0.730286396829419	7.9662329971190555
beseligen	V	0.8973370174923474	5.823034535803194
besessen	AJ	-0.8973370174923474	5.823034535803194
besessenheit	N	-0.9215755355455246	12.389833437207507
besetzt	AJ	-0.7773991727760695	7.9662329971190555
beseufzen	V	-0.628135912244643	5.823034535803194
besichtiger	N	0.7773991727760695	7.9662329971190555
besiegen	V	0.7107081147043021	12.389833437207507
besiegung	N	0.7773991727760695	7.9662329971190555
besinnen	V	0.7429796029557013	7.9662329971190555
besinnlich	AJ	0.21086742084122256	12.389833437207507
besinnung	N	0.7773991727760695	7.9662329971190555
besinnungslos	AJ	-0.9215755355455246	12.389833437207507
besitz	NE	0.0	7.9662329971190555
besitzer	N	0.0	7.9662329971190555
besitzergreifend	AJ	-0.8973370174923474	5.823034535803194
besitzgier	N	-0.7773991727760695	7.9662329971190555
besitzlos	AJ	-0.628135912244643	5.823034535803194
besitzstörung	N	-0.7773991727760695	7.9662329971190555
besitzübertragung	N	0.0	7.9662329971190555
besoffen	AJ	-0.9215755355455246	12.389833437207507
besoffene	N	-0.7773991727760695	7.9662329971190555
besonder	ADJA	0.45876885670038425	7.9662329971190555
besondere	AJ	0.008734726935625133	3.5366834887332037
besondere	N	0.8973370174923474	5.823034535803194
besonderheit	N	0.8973370174923474	5.823034535803194
besonders	ADV	1.1772228227488772	3.5366834887332037
besonders	AV	0.44730008258295717	7.9662329971190555
besonnen	AJ	0.46336903403100443	7.960283928821655
besonnenheit	N	0.7773991727760695	7.9662329971190555
besorgnis	N	-0.7885435690376905	14.527082830225968
besorgniserregend	AJ	-0.9415439164859747	14.527082830225968
besorgt	AJ	-0.7038664355583883	14.527082830225968
besorgtheit	N	-0.7773991727760695	7.9662329971190555
besprengung	N	-0.7773991727760695	7.9662329971190555
bespucken	V	-0.8973370174923474	5.823034535803194
besser	AJ	0.6602925793405016	7.960283928821655
besser_stellen	V	0.628135912244643	5.823034535803194
bessern	V	0.6613370224594018	14.527082830225968
besserung	N	0.6613370224594018	14.527082830225968
besserwisserisch	AJ	-0.628135912244643	5.823034535803194
bestand	N	0.7773991727760695	7.9662329971190555
bestandsbezogen	V	0.0	7.9662329971190555
bestandskräftig	AJ	0.7773991727760695	7.9662329971190555
bestandsoptimierung	N	0.4486685087461737	5.823034535803194
bestandssicherung	N	0.4486685087461737	5.823034535803194
bestechen	V	-0.6610687316689372	7.960283928821655
bestechend	AJ	0.795055083040791	12.389833437207507
bestechlich	AJ	-0.9215755355455246	12.389833437207507
bestechlichkeit	N	-0.9215755355455246	12.389833437207507
bestechung	N	-0.7885435690376905	14.527082830225968
bestechungsgeld	N	-0.7773991727760695	7.9662329971190555
bestehen	AJ	0.0	5.823034535803194
bestehen	N	0.23236344690019461	7.9662329971190555
bestehen	V	0.38132985799497243	14.527082830225968
bestehend	AJ	0.6390001179756531	7.9662329971190555
bestenfalls	AV	-0.6390001179756531	7.9662329971190555
bestens	AV	0.7420644470039462	7.9662329971190555
bestform	N	0.8973370174923474	5.823034535803194
bestialisch	AJ	-0.9215755355455246	12.389833437207507
besticht	AJ	0.628135912244643	5.823034535803194
bestie	N	-0.7773991727760695	7.9662329971190555
bestimmbar	AJ	1.2780002359513063	7.9662329971190555
bestimmend	AJ	-0.7773991727760695	7.9662329971190555
bestimmt	AJ	0.0	12.389833437207507
bestimmtheit	N	0.7773991727760695	7.9662329971190555
bestimmung	N	0.0	7.9662329971190555
bestimmungsgemäß	AJ	0.7773991727760695	7.9662329971190555
bestmöglich	AJ	1.0626334438932572	14.527082830225968
bestorganisiert	AJ	0.8973370174923474	5.823034535803194
bestrafen	V	-1.3162727404123193	14.527082830225968
bestrafung	N	-0.7885435690376905	14.527082830225968
bestrebend	AJ	0.7773991727760695	7.9662329971190555
bestrebt	AJ	0.628135912244643	5.823034535803194
bestreitbar	AJ	-0.7773991727760695	7.9662329971190555
bestreiten	V	-0.795055083040791	12.389833437207507
bestricken	V	-0.7773991727760695	7.9662329971190555
bestrickt	V	-0.7773991727760695	7.9662329971190555
beständig	AJ	0.7429796029557013	7.9662329971190555
beständigkeit	N	0.9215755355455246	12.389833437207507
bestärken	V	0.628135912244643	5.823034535803194
bestätigen	V	0.41106016990966604	7.960283928821655
bestätigend	AJ	0.7773991727760695	7.9662329971190555
bestätigung	N	0.7429796029557013	7.9662329971190555
bestürzen	V	0.20462630468536788	12.389833437207507
bestürzend	AJ	-0.9215755355455246	12.389833437207507
bestürzt	AJ	-0.9215755355455246	12.389833437207507
bestürzt	V	-0.010481672322750159	3.5366834887332037
bestürztheit	N	-0.7773991727760695	7.9662329971190555
bestürzung	N	-0.7885435690376905	14.527082830225968
besudeln	V	-0.7773991727760695	7.9662329971190555
besänftigen	V	0.8973370174923474	5.823034535803194
besänftigung	N	0.4486685087461737	5.823034535803194
betagt	AJ	-0.628135912244643	5.823034535803194
beteiligung	N	0.0	7.9662329971190555
beten	V	0.4217348416824451	12.389833437207507
beteuern	V	0.795055083040791	12.389833437207507
beteuerung	N	0.7773991727760695	7.9662329971190555
beton	N	0.0	7.9662329971190555
betont	AJ	-0.7429796029557013	7.9662329971190555
betonung	N	0.21086742084122256	12.389833437207507
betrauern	V	-0.9215755355455246	12.389833437207507
betrauert	V	-0.7773991727760695	7.9662329971190555
betreffend	AJ	0.0	7.9662329971190555
betreten	AJ	-0.4486685087461737	5.823034535803194
betreten	V	1.2780002359513063	7.9662329971190555
betretenheit	N	-0.7773991727760695	7.9662329971190555
betreuung	N	0.628135912244643	5.823034535803194
betrieb	N	0.0	7.9662329971190555
betriebsam	AJ	0.7107081147043021	12.389833437207507
betriebsamkeit	N	0.4486685087461737	5.823034535803194
betriebsausfall	N	-0.7773991727760695	7.9662329971190555
betriebsbereit	AJ	1.022400188761045	7.9662329971190555
betriebsblind	AJ	-0.628135912244643	5.823034535803194
betriebserlaubnis	N	0.4486685087461737	5.823034535803194
betriebsfähig	AJ	0.7773991727760695	7.9662329971190555
betriebsgenehmigung	N	0.4486685087461737	5.823034535803194
betriebsicherheit	N	0.7773991727760695	7.9662329971190555
betriebsschutz	N	0.7773991727760695	7.9662329971190555
betriebssicher	AJ	0.7773991727760695	7.9662329971190555
betriebsspionage	N	-0.8973370174923474	5.823034535803194
betriebsunterbrechung	N	-0.7773991727760695	7.9662329971190555
betriebsverfassungsgesetz	N	0.0	7.9662329971190555
betroffen	AJ	-0.795055083040791	12.389833437207507
betroffenheit	N	-0.795055083040791	12.389833437207507
betrug	N	-1.3216953369843054	14.527082830225968
betrugsfall	N	-0.8973370174923474	5.823034535803194
betrunken	ADJA	-0.7773991727760695	7.9662329971190555
betrunken	AJ	-0.8774316226490659	14.527082830225968
beträchtlich	ADJA	0.0	7.9662329971190555
beträchtlich	AJ	0.0	7.9662329971190555
betrüben	AJ	-0.7773991727760695	7.9662329971190555
betrüben	V	-0.9215755355455246	12.389833437207507
betrübend	AJ	-0.7773991727760695	7.9662329971190555
betrüblich	AJ	-0.7773991727760695	7.9662329971190555
betrübnis	N	-0.7773991727760695	7.9662329971190555
betrübt	AJ	-0.795055083040791	12.389833437207507
betrügen	V	-1.4555058818047788	14.527082830225968
betrüger	N	-0.7773991727760695	7.9662329971190555
betrügerei	N	-0.9215755355455246	12.389833437207507
betrügerin	N	-0.7773991727760695	7.9662329971190555
betrügerisch	AJ	-0.9541454153292181	14.527082830225968
betrügerisch	V	-0.7773991727760695	7.9662329971190555
bettelarm	AJ	-0.7773991727760695	7.9662329971190555
bettelei	N	-0.7773991727760695	7.9662329971190555
betteln	V	-0.7107081147043021	12.389833437207507
bettler	N	-0.7773991727760695	7.9662329971190555
bettlerhaft	V	-0.7773991727760695	7.9662329971190555
betucht	AJ	0.4486685087461737	5.823034535803194
betulichkeit	N	0.628135912244643	5.823034535803194
betäuben	V	-0.6390001179756531	7.9662329971190555
betäubend	AJ	-0.7773991727760695	7.9662329971190555
betäubt	AJ	-0.628135912244643	5.823034535803194
betören	V	0.9215755355455246	12.389833437207507
beugehaft	N	-0.8973370174923474	5.823034535803194
beule	N	-0.6617623241513223	14.527082830225968
beunruhigen	AJ	-0.7773991727760695	7.9662329971190555
beunruhigen	V	-0.9572288525956415	14.527082830225968
beunruhigend	AJ	-0.8516083031024161	14.527082830225968
beunruhigt	AJ	-0.795055083040791	12.389833437207507
beunruhigt	V	-1.0470753914080628	3.5366834887332037
beunruhigung	N	-0.9582389441139525	14.527082830225968
beurlauben	V	-0.628135912244643	5.823034535803194
beurteilung	N	0.0	7.9662329971190555
beute	N	-0.9215755355455246	12.389833437207507
bevatern	V	0.628135912244643	5.823034535803194
bevollmächtigung	N	0.7773991727760695	7.9662329971190555
bevormunden	V	-0.6610687316689372	7.960283928821655
bevormundung	N	-0.6610687316689372	7.960283928821655
bevorrechtigen	V	0.628135912244643	5.823034535803194
bevorrechtigt	AJ	0.7773991727760695	7.9662329971190555
bevorschussen	V	-0.4486685087461737	5.823034535803194
bevorstehen	V	-0.7773991727760695	7.9662329971190555
bevorstehend	AJ	-0.7773991727760695	7.9662329971190555
bevorzugen	V	0.4486685087461737	5.823034535803194
bevorzugung	N	0.0	7.9662329971190555
bewaffnen	V	-0.7773991727760695	7.9662329971190555
bewaffneter_kampf	N	-0.8973370174923474	5.823034535803194
bewahrend	AJ	0.628135912244643	5.823034535803194
bewahrheiten	V	0.628135912244643	5.823034535803194
bewahrung	N	0.628135912244643	5.823034535803194
bewandert	AJ	0.7107081147043021	12.389833437207507
bewandt	AJ	0.7773991727760695	7.9662329971190555
bewandtnis	N	0.0	7.9662329971190555
bewegen	V	0.628135912244643	5.823034535803194
bewegend	AJ	0.8827892004144274	14.527082830225968
beweggrund	N	0.0	7.9662329971190555
beweglich	AJ	0.45955635069896117	12.389833437207507
bewegt	AJ	0.795055083040791	12.389833437207507
bewegung	N	0.21086742084122256	12.389833437207507
bewegungsfreiheit	N	0.8973370174923474	5.823034535803194
bewegungsfreiraum	N	0.628135912244643	5.823034535803194
bewegungslos	AJ	-0.6806370229503925	14.527082830225968
bewegungsspielraum	N	0.628135912244643	5.823034535803194
bewegungstherapie	N	0.628135912244643	5.823034535803194
bewehren	V	-0.7773991727760695	7.9662329971190555
beweihräuchern	V	0.7773991727760695	7.9662329971190555
beweihräucherung	N	-0.7773991727760695	7.9662329971190555
beweinen	V	-0.8973370174923474	5.823034535803194
beweisen	V	0.8973370174923474	5.823034535803194
beweisend	AJ	-0.7773991727760695	7.9662329971190555
beweiskraft	N	0.628135912244643	5.823034535803194
beweiskräftig	AJ	0.7773991727760695	7.9662329971190555
beweisnot	N	-0.8973370174923474	5.823034535803194
beweissicherung	N	0.8973370174923474	5.823034535803194
bewilligen	V	-0.20462630468536788	12.389833437207507
bewilligung	N	0.7107081147043021	12.389833437207507
bewirken	V	0.46336903403100443	7.960283928821655
bewirkend	AJ	0.7773991727760695	7.9662329971190555
bewohnbar	AJ	0.4486685087461737	5.823034535803194
bewunderer	N	0.7773991727760695	7.9662329971190555
bewundern	V	1.0626334438932572	14.527082830225968
bewundernd	AJ	0.7773991727760695	7.9662329971190555
bewundernd	V	-0.7773991727760695	7.9662329971190555
bewundernswert	AJ	0.8297446704424846	14.527082830225968
bewundert	AJ	0.46336903403100443	7.960283928821655
bewunderung	N	0.7773991727760695	7.9662329971190555
bewusstlos	AJ	-0.8973370174923474	5.823034535803194
bewusstlosigkeit	N	-0.8973370174923474	5.823034535803194
bewusstseinsstörung	N	-0.8973370174923474	5.823034535803194
bewusstwerdung	N	0.0	7.9662329971190555
bewußt	AJ	0.6390001179756531	7.9662329971190555
bewußtheit	N	0.0	7.9662329971190555
bewußtlos	AJ	-0.9215755355455246	12.389833437207507
bewußtlosigkeit	N	-0.8973370174923474	5.823034535803194
bewußtsein	N	0.0	7.9662329971190555
bewußtseinsbildung	N	0.0	7.9662329971190555
bewußtseinsstörung	N	-0.8973370174923474	5.823034535803194
bewährt	AJ	0.5860768032036947	12.389833437207507
bewährt	V	1.0154120062664218	3.5366834887332037
bewährung	N	0.628135912244643	5.823034535803194
bewährungsstrafe	N	-0.8973370174923474	5.823034535803194
bewältigen	V	0.6390001179756531	7.9662329971190555
bewältigung	N	0.7773991727760695	7.9662329971190555
bezahlbar	AJ	1.1169241967839594	12.389833437207507
bezahlen	AJ	0.0	5.823034535803194
bezahlen	V	-0.4486685087461737	5.823034535803194
bezaubern	V	0.9215755355455246	12.389833437207507
bezaubernd	AJ	0.9497860729870335	14.527082830225968
bezeichnend	AJ	0.0	7.9662329971190555
bezeigen	V	0.628135912244643	5.823034535803194
bezichtigen	V	-0.8973370174923474	5.823034535803194
bezichtigung	N	-0.7773991727760695	7.9662329971190555
beziehen	V	-0.7668001415707837	7.9662329971190555
beziehungslos	AJ	-0.628135912244643	5.823034535803194
beziehungslosigkeit	N	-0.628135912244643	5.823034535803194
beziehungsweise	KON	0.0	7.9662329971190555
bezirzen	V	0.8973370174923474	5.823034535803194
bezug	N	0.4564288382683574	7.9662329971190555
bezugsformstück	N	0.0	7.9662329971190555
bezuschussen	V	0.4486685087461737	5.823034535803194
bezweifeln	V	-1.2434446492886928	12.389833437207507
bezwingen	V	-0.7773991727760695	7.9662329971190555
bezwingend	AJ	0.7773991727760695	7.9662329971190555
bezähmen	V	0.628135912244643	5.823034535803194
bezückend	AJ	0.8973370174923474	5.823034535803194
bezüglich	APPR	0.36514255941459156	7.9662329971190555
beängstigend	AJ	-0.6975959279157208	14.527082830225968
beängstigung	N	-0.7773991727760695	7.9662329971190555
bibbern	V	-0.4486685087461737	5.823034535803194
bieder	AJ	-1.0325772284474704	12.389833437207507
biederkeit	N	-0.795055083040791	12.389833437207507
biegbar	AJ	0.7773991727760695	7.9662329971190555
biegen	V	-0.7668001415707837	7.9662329971190555
biegeschlaff	AJ	-0.7773991727760695	7.9662329971190555
biegesteif	V	-0.7773991727760695	7.9662329971190555
biegsam	AJ	0.7429796029557013	7.9662329971190555
biegung	N	-0.7773991727760695	7.9662329971190555
bienenstich	N	-0.628135912244643	5.823034535803194
bierselig	AJ	-0.628135912244643	5.823034535803194
biest	N	-0.7429796029557013	7.9662329971190555
bieten	V	0.0	7.9662329971190555
bigott	AJ	-0.8973370174923474	5.823034535803194
bilanzfälschung	N	-0.8973370174923474	5.823034535803194
bilanzverlust	N	-0.8973370174923474	5.823034535803194
bild	N	0.0	7.9662329971190555
bildabstand	N	0.0	7.9662329971190555
bilderreich	AJ	0.7773991727760695	7.9662329971190555
bildersturm	N	-0.8973370174923474	5.823034535803194
bildhelligkeit	N	0.0	7.9662329971190555
bildhübsch	AJ	0.8973370174923474	5.823034535803194
bildkontrastverstärkung	N	0.0	7.9662329971190555
bildnis	N	0.0	7.9662329971190555
bildung	N	0.7773991727760695	7.9662329971190555
bildungsfern	AJ	-0.628135912244643	5.823034535803194
bildungsreform	N	0.628135912244643	5.823034535803194
billig	AJ	-0.15108842605474215	14.527082830225968
billigen	AJ	0.0	7.9662329971190555
billigen	V	0.2952143891777116	12.389833437207507
billigermaßen	AJ	0.0	7.9662329971190555
billigerweise	AJ	0.0	7.9662329971190555
bindebogen	N	0.0	7.9662329971190555
bindegewebsgeschwulst	N	-0.8973370174923474	5.823034535803194
bindekraft	N	0.7773991727760695	7.9662329971190555
binden	V	0.5112000943805225	7.9662329971190555
bindend	AJ	0.0	7.9662329971190555
bindig	AJ	0.7773991727760695	7.9662329971190555
bindigkeit	N	0.7773991727760695	7.9662329971190555
bindung	N	0.7773991727760695	7.9662329971190555
binsenwahrheit	N	-0.7773991727760695	7.9662329971190555
bioterror	N	-0.8973370174923474	5.823034535803194
bioterrorismus	N	-0.8973370174923474	5.823034535803194
bisexuelle	N	0.0	7.9662329971190555
bisher	AV	0.0	7.9662329971190555
biss	N	-0.628135912244643	5.823034535803194
bissig	AJ	-0.8994449464428304	12.389833437207507
bissigkeit	N	-0.9215755355455246	12.389833437207507
bisswunde	N	-0.8973370174923474	5.823034535803194
bitte	N	-0.8921885787206744	7.9662329971190555
bitten	V	0.21086742084122256	12.389833437207507
bitter	ADJA	-0.8946001651659143	7.9662329971190555
bitter	AJ	-0.9227890976008121	14.527082830225968
bitterböse	AJ	-0.8973370174923474	5.823034535803194
bitterkalt	AJ	-0.7773991727760695	7.9662329971190555
bitterkeit	N	-1.0630587455851777	14.527082830225968
bitterlich	AJ	-1.2780002359513063	7.9662329971190555
bizarr	AJ	-0.8118288366703353	14.527082830225968
biß	N	-0.628135912244643	5.823034535803194
bißchen	PIS	0.0	7.9662329971190555
bißwunde	N	-0.8973370174923474	5.823034535803194
blabla	N	-1.2780002359513063	7.9662329971190555
black-out	N	-0.8973370174923474	5.823034535803194
blackout	N	-0.628135912244643	5.823034535803194
blad	AJ	-0.7773991727760695	7.9662329971190555
blamabel	AJ	-1.2780002359513063	7.9662329971190555
blamage	N	-1.2780002359513063	7.9662329971190555
blamieren	V	-1.2434446492886928	12.389833437207507
blank	AJ	-1.0325772284474704	12.389833437207507
blanko	V	0.7773991727760695	7.9662329971190555
blasen	V	0.0	7.9662329971190555
blasenbildung	N	-0.7773991727760695	7.9662329971190555
blasenentzündung	N	-0.8973370174923474	5.823034535803194
blasenstein	N	-0.8973370174923474	5.823034535803194
blasiert	AJ	-0.795055083040791	12.389833437207507
blasig	AJ	-1.2780002359513063	7.9662329971190555
blasphemie	N	-0.795055083040791	12.389833437207507
blasphemieren	V	-0.8973370174923474	5.823034535803194
blasphemisch	AJ	-0.7773991727760695	7.9662329971190555
blattern	N	-0.8973370174923474	5.823034535803194
blattschraube	N	0.0	7.9662329971190555
blau	AJ	-0.38668677494180886	12.389833437207507
blaumachen	V	-0.628135912244643	5.823034535803194
blauäugig	AJ	-0.7017426194119452	14.527082830225968
blaß	AJ	-0.6390001179756531	7.9662329971190555
bleiben	N	0.628135912244643	5.823034535803194
bleibend	AJ	0.7429796029557013	7.9662329971190555
bleich	AJ	-0.7773991727760695	7.9662329971190555
bleiplombe	N	0.0	7.9662329971190555
blende	N	0.0	7.9662329971190555
blendeffekt	N	-0.7773991727760695	7.9662329971190555
blendempfindung	N	-0.7773991727760695	7.9662329971190555
blenden	V	-0.2573928801611956	12.389833437207507
blendend	AJ	0.9505835136593842	14.527082830225968
blendlicht	N	-0.7773991727760695	7.9662329971190555
blendrahmen	N	0.0	7.9662329971190555
blendung	N	-0.7773991727760695	7.9662329971190555
blendwerk	N	-0.9215755355455246	12.389833437207507
blessieren	V	-0.8973370174923474	5.823034535803194
blessiert	AJ	-0.8973370174923474	5.823034535803194
blessur	N	-0.628135912244643	5.823034535803194
bleuen	V	-0.8973370174923474	5.823034535803194
blickfang	N	0.628135912244643	5.823034535803194
blind	AJ	-0.865312315479182	14.527082830225968
blinddarmentzündung	N	-0.8973370174923474	5.823034535803194
blindgänger	N	-0.7429796029557013	7.9662329971190555
blindheit	N	-0.7885435690376905	14.527082830225968
blindstrom	N	-0.7773991727760695	7.9662329971190555
blinzeln	V	0.7773991727760695	7.9662329971190555
blitz	N	0.0	7.9662329971190555
blitzeinbruch	N	-0.7773991727760695	7.9662329971190555
blitzkrieg	N	-0.8973370174923474	5.823034535803194
blitzsauber	AJ	0.8973370174923474	5.823034535803194
blitzschnell	AJ	0.8973370174923474	5.823034535803194
block	N	0.0	7.9662329971190555
blocken	V	-0.628135912244643	5.823034535803194
blockieren	V	-1.1364902083904642	14.527082830225968
blockierung	N	-0.7773991727760695	7.9662329971190555
blocksatz	N	0.0	7.9662329971190555
bloß	AJ	-1.0813850116511416	7.9662329971190555
bloßstellen	V	-0.8973370174923474	5.823034535803194
bloßstellung	N	-0.8973370174923474	5.823034535803194
bluff	N	-0.4486685087461737	5.823034535803194
bluffen	V	-0.4486685087461737	5.823034535803194
blumenpracht	N	0.628135912244643	5.823034535803194
blust	N	0.0	7.9662329971190555
blut	N	-0.7668001415707837	7.9662329971190555
blutalkohol	N	-0.7773991727760695	7.9662329971190555
blutarm	AJ	-0.9215755355455246	12.389833437207507
blutarmut	N	-0.8973370174923474	5.823034535803194
blutbad	N	-0.9215755355455246	12.389833437207507
blutdürstig	AJ	-0.9215755355455246	12.389833437207507
blutegel	N	-0.7773991727760695	7.9662329971190555
blutend	AJ	-0.8973370174923474	5.823034535803194
bluterguß	N	-0.7773991727760695	7.9662329971190555
blutgeschwür	N	-0.7773991727760695	7.9662329971190555
blutgierig	AJ	-0.8973370174923474	5.823034535803194
bluthochdruck	N	-0.8973370174923474	5.823034535803194
blutig	AJ	-0.7932199514287154	14.527082830225968
blutkrebs	N	-0.8973370174923474	5.823034535803194
blutrache	N	-0.8973370174923474	5.823034535803194
blutrausch	N	-0.7773991727760695	7.9662329971190555
blutrot	N	0.0	7.9662329971190555
blutrünstig	AJ	-0.9215755355455246	12.389833437207507
blutsauger	N	-0.7773991727760695	7.9662329971190555
bluttat	N	-0.8973370174923474	5.823034535803194
blutung	N	-0.8973370174923474	5.823034535803194
blutvergießen	N	-0.9215755355455246	12.389833437207507
blutvergiftung	N	-0.8973370174923474	5.823034535803194
blutverlust	N	-0.8973370174923474	5.823034535803194
blähungen	N	-0.4486685087461737	5.823034535803194
bläschenbildung	N	-0.7773991727760695	7.9662329971190555
blässeln	V	-0.4486685087461737	5.823034535803194
blättchenförmig	AJ	-0.7773991727760695	7.9662329971190555
bläuen	V	-0.8973370174923474	5.823034535803194
blöckchen	N	-0.7773991727760695	7.9662329971190555
blöd	ADJA	-0.5477138391218873	7.9662329971190555
blöd	AJ	-0.6368206035558284	14.527082830225968
blödeln	V	-0.4486685087461737	5.823034535803194
blödmann	N	-0.7773991727760695	7.9662329971190555
blödsinn	N	-0.7773991727760695	7.9662329971190555
blödsinnig	AJ	-0.7773991727760695	7.9662329971190555
blühen	V	0.7773991727760695	7.9662329971190555
blühend	AJ	0.9215755355455246	12.389833437207507
blümerant	AJ	-0.7773991727760695	7.9662329971190555
blüte	N	0.7773991727760695	7.9662329971190555
blütezeit	N	0.7773991727760695	7.9662329971190555
bock	N	-0.4259996526503568	7.9662329971190555
bockig	AJ	-0.9215755355455246	12.389833437207507
bockigkeit	N	-0.8973370174923474	5.823034535803194
boden	N	0.0	7.9662329971190555
bodenlos	AJ	-0.795055083040791	12.389833437207507
bodenreform	N	0.628135912244643	5.823034535803194
bodensanierung	N	0.4486685087461737	5.823034535803194
bodenständigkeit	N	0.628135912244643	5.823034535803194
bodenverfestiger	N	0.0	7.9662329971190555
bodenwrange	N	0.0	7.9662329971190555
bogenförmig	AJ	-0.7773991727760695	7.9662329971190555
bogenweiche	N	0.0	7.9662329971190555
bohei	N	-0.7773991727760695	7.9662329971190555
bohrarbeit	N	0.0	7.9662329971190555
bohren	V	-0.628135912244643	5.823034535803194
bohrend	AJ	-0.8973370174923474	5.823034535803194
bohrloch	N	0.0	7.9662329971190555
bohrung	N	0.0	7.9662329971190555
bollwerk	N	-0.7773991727760695	7.9662329971190555
bombarde	N	-0.7773991727760695	7.9662329971190555
bombardement	N	-0.6610687316689372	7.960283928821655
bombardierung	N	-0.6610687316689372	7.960283928821655
bombastisch	AJ	0.23522561776089776	14.527082830225968
bombe	N	-0.7773991727760695	7.9662329971190555
bombenangriff	N	-0.8973370174923474	5.823034535803194
bombenanschlag	N	-0.8973370174923474	5.823034535803194
bombenattentat	N	-0.8973370174923474	5.823034535803194
bombendrohung	N	-0.8973370174923474	5.823034535803194
bombenerfolg	N	0.7773991727760695	7.9662329971190555
bombenkrieg	N	-0.8973370174923474	5.823034535803194
bombensicher	AJ	0.628135912244643	5.823034535803194
bombenstimmung	N	0.8973370174923474	5.823034535803194
bombig	AJ	0.7773991727760695	7.9662329971190555
bonbon	N	0.7773991727760695	7.9662329971190555
bonität	N	0.7773991727760695	7.9662329971190555
bonus	N	0.34080048892042697	7.9662329971190555
boomend	AJ	0.7773991727760695	7.9662329971190555
bordell	N	0.0	7.9662329971190555
borniert	AJ	-0.6610687316689372	7.960283928821655
borste	N	-0.7429796029557013	7.9662329971190555
borstenhaar	N	0.0	7.9662329971190555
borstig	AJ	-0.8973370174923474	5.823034535803194
boshaft	AJ	-0.9554213204049795	14.527082830225968
boshaft	V	-0.7773991727760695	7.9662329971190555
boshaftigkeit	N	-0.9215755355455246	12.389833437207507
bosheit	N	-0.96520325931915	14.527082830225968
bowle	N	-0.7773991727760695	7.9662329971190555
boykott	N	-0.9215755355455246	12.389833437207507
boykottieren	V	-1.2434446492886928	12.389833437207507
brach	AJ	-0.7773991727760695	7.9662329971190555
brachial	AJ	-0.8973370174923474	5.823034535803194
brachial	PTKVZ	-1.2780002359513063	7.9662329971190555
brachialgewalt	N	-0.8973370174923474	5.823034535803194
brand	N	-1.2780002359513063	7.9662329971190555
brandanschlag	N	-0.8973370174923474	5.823034535803194
brandgefährlich	AJ	-0.8973370174923474	5.823034535803194
brandmal	N	-0.7773991727760695	7.9662329971190555
brandmarken	V	-0.9215755355455246	12.389833437207507
brandprobe	N	0.0	7.9662329971190555
brandrodung	N	-0.8973370174923474	5.823034535803194
brandschatzen	AJ	-0.7773991727760695	7.9662329971190555
brandschatzung	N	-0.9215755355455246	12.389833437207507
brandstifter	N	-0.7773991727760695	7.9662329971190555
brandstiftung	N	-0.8973370174923474	5.823034535803194
brandung	N	0.7773991727760695	7.9662329971190555
brandungswelle	N	0.0	7.9662329971190555
brandursache	N	-0.8973370174923474	5.823034535803194
brandwunde	N	-0.7773991727760695	7.9662329971190555
brauch	N	0.6390001179756531	7.9662329971190555
brauchbar	AJ	0.4566220249759992	12.389833437207507
brauchbarkeit	N	0.7729244939380968	12.389833437207507
brauchen	V	-0.4637466676194146	7.9662329971190555
brauchtum	N	0.7773991727760695	7.9662329971190555
brausend	AJ	0.7773991727760695	7.9662329971190555
brav	AJ	0.7060692929808354	12.389833437207507
bravade	N	-0.7773991727760695	7.9662329971190555
bravo	N	0.8973370174923474	5.823034535803194
